26604	3	0	0
14384	3	1	1
14385	3	0	0
8061	3	1	1
35015	3	0	0
12206	3	0	0
10489	3	0	0
14386	3	0	0
12207	3	3	1
17214	3	3	1
20970	3	0	0
35016	3	1	1
12208	3	0	0
12209	3	4	1
20971	3	2	1
14387	3	7	1
10490	3	0	0
20972	3	0	0
35017	3	0	0
20973	3	0	0
14388	3	14	2
20974	3	1	1
17215	3	65	2
10491	3	0	0
9133	3	1	1
14389	3	0	0
35018	3	0	0
26605	3	2	1
26606	3	3	1
9134	3	0	0
26607	3	0	0
12210	3	0	0
14390	3	0	0
9135	3	0	0
26608	3	2	1
12211	3	0	0
9136	3	3	1
17216	3	1	1
20975	3	0	0
17217	3	0	0
20976	3	1	1
12212	3	0	0
20977	3	1	1
20978	3	1	1
17218	3	0	0
59112	3	0	0
14391	3	1	1
9137	3	12	2
20979	3	0	0
46850	3	4	1
5212	3	0	0
17219	3	61	2
26609	3	1	1
17220	3	0	0
17221	3	0	0
46851	3	1	1
46852	3	4	2
14392	3	17	2
17222	3	11	1
35019	3	0	0
8062	3	12	2
10492	3	0	0
9138	3	0	0
26610	3	2	1
14393	3	0	0
26611	3	6	2
26612	3	6	2
26613	3	3	1
14394	3	0	0
26614	3	2	1
46853	3	19	1
35020	3	4	1
12213	3	1	1
12214	3	8	1
26615	3	0	0
35021	3	3	1
9139	3	0	0
10493	3	1	1
10494	3	1	1
10495	3	1	1
10496	3	1	1
35022	3	0	0
20980	3	18	2
35023	3	0	0
26616	3	1	1
35024	3	11	2
35025	3	0	0
17223	3	0	0
14395	3	0	0
46854	3	0	0
12215	3	11	2
17224	3	0	0
6402	3	1	1
10497	3	19	1
14396	3	19	1
20981	3	0	0
17225	3	0	0
9140	3	0	0
17226	3	0	0
2162	3	4	1
20982	3	0	0
4328	3	1	1
8063	3	1	1
20983	3	2	1
35026	3	19	3
3967	3	0	0
35027	3	0	0
17227	3	30	2
17228	3	0	0
10498	3	0	0
20984	3	0	0
10499	3	0	0
26617	3	6	1
4329	3	0	0
20985	3	0	0
17229	3	0	0
9141	3	4	1
20986	3	0	0
26618	3	28	1
12216	3	0	0
17230	3	3	1
35028	3	0	0
17231	3	0	0
10500	3	5	1
5746	3	0	0
46855	3	0	0
14397	3	0	0
59113	3	4	1
9142	3	0	0
7138	3	41	2
5747	3	212	3
46856	3	0	0
26619	3	0	0
46857	3	0	0
46858	3	0	0
26620	3	0	0
14398	3	0	0
46859	3	0	0
3379	3	8	2
10501	3	0	0
20987	3	1	1
14399	3	0	0
20988	3	0	0
46860	3	0	0
46861	3	0	0
26621	3	1	1
35029	3	0	0
8064	3	0	0
12217	3	2	1
35030	3	0	0
35031	3	0	0
14400	3	0	0
46862	3	2	1
14401	3	1	1
20989	3	0	0
20990	3	0	0
26622	3	0	0
35032	3	0	0
4330	3	1	1
35033	3	2	1
12218	3	2	1
5748	3	0	0
26623	3	0	0
17232	3	10	2
26624	3	0	0
35034	3	0	0
35035	3	0	0
35036	3	0	0
26625	3	0	0
17233	3	17	2
9143	3	0	0
35037	3	0	0
5213	3	0	0
12219	3	0	0
17234	3	0	0
17235	3	0	0
5214	3	12	1
20991	3	9	2
4729	3	19	2
14402	3	2	1
35038	3	0	0
7139	3	0	0
46863	3	2	1
26626	3	0	0
46864	3	1	1
20992	3	0	0
20993	3	0	0
8065	3	3	1
46865	3	0	0
10502	3	0	0
20994	3	0	0
46866	3	0	0
20995	3	0	0
7140	3	1	1
5749	3	2	1
5215	3	3	1
26627	3	0	0
20996	3	0	0
46867	3	3	1
46868	3	3	1
7141	3	3	1
7142	3	0	0
26628	3	0	0
26629	3	2	1
17236	3	0	0
9144	3	0	0
26630	3	8	1
26631	3	2	1
14403	3	11	3
14404	3	0	0
46869	3	0	0
20997	3	0	0
14405	3	0	0
17237	3	2	1
26632	3	0	0
46870	3	2	1
26633	3	1	1
20998	3	4	1
5750	3	0	0
5751	3	0	0
26634	3	0	0
26635	3	0	0
35039	3	2	1
26636	3	15	2
26637	3	3	1
8066	3	0	0
46871	3	3	1
14406	3	3	1
8067	3	1	1
35040	3	0	0
26638	3	0	0
14407	3	0	0
20999	3	0	0
26639	3	0	0
26640	3	0	0
12220	3	1	1
10503	3	1	1
35041	3	3	1
35042	3	4	2
17238	3	11	2
14408	3	0	0
35043	3	2	1
12221	3	0	0
12222	3	0	0
10504	3	0	0
21000	3	3	1
26641	3	12	2
14409	3	19	1
59114	3	0	0
21001	3	3	1
17239	3	0	0
21002	3	8	1
21003	3	4	1
5752	3	2	1
14410	3	0	0
35044	3	0	0
14411	3	0	0
26642	3	0	0
4730	3	0	0
8068	3	2	1
10505	3	5	2
10506	3	0	0
35045	3	2	1
26643	3	0	0
35046	3	1	1
7143	3	2	1
21004	3	0	0
17240	3	3	1
2350	3	0	0
4731	3	0	0
2351	3	0	0
10507	3	0	0
17241	3	0	0
21005	3	3	1
21006	3	0	0
35047	3	0	0
17242	3	0	0
26644	3	10	3
35048	3	1	1
26645	3	0	0
35049	3	0	0
9145	3	0	0
12223	3	1	1
26646	3	1	1
8069	3	1	1
14412	3	3	1
35050	3	1	1
35051	3	0	0
35052	3	0	0
35053	3	0	0
17243	3	3	1
21007	3	1	1
9146	3	0	0
12224	3	1	1
21008	3	1	1
26647	3	0	0
7144	3	0	0
14413	3	0	0
8070	3	0	0
21009	3	0	0
9147	3	10	2
26648	3	0	0
35054	3	1	1
59115	3	5	1
12225	3	0	0
17244	3	1	1
10508	3	0	0
35055	3	0	0
12226	3	0	0
26649	3	0	0
12227	3	40	1
2001	3	11	1
2002	3	11	1
17245	3	0	0
17246	3	1	1
35056	3	2	1
26650	3	0	0
26651	3	0	0
26652	3	4	1
26653	3	5	1
26654	3	2	1
10509	3	0	0
14414	3	0	0
21010	3	0	0
17247	3	0	0
26655	3	0	0
26656	3	0	0
5753	3	7	2
10510	3	0	0
21011	3	1	1
10511	3	0	0
21012	3	2	1
10512	3	10	1
12228	3	2	1
12229	3	2	1
46872	3	9	1
21013	3	5	1
17248	3	2	1
14415	3	0	0
35057	3	0	0
12230	3	5	1
26657	3	0	0
17249	3	0	0
5754	3	5	1
14416	3	0	0
14417	3	5	1
10513	3	0	0
14418	3	1	1
17250	3	1	1
14419	3	0	0
35058	3	24	3
5755	3	0	0
17251	3	1	1
21014	3	4	2
12231	3	3	1
21015	3	0	0
12232	3	0	0
12233	3	0	0
21016	3	0	0
17252	3	0	0
14420	3	0	0
26658	3	11	1
10514	3	0	0
21017	3	0	0
8071	3	0	0
35059	3	0	0
21018	3	5	2
7145	3	0	0
10515	3	6	1
26659	3	0	0
67219	3	0	0
26660	3	28	1
46873	3	0	0
10516	3	9	2
46874	3	81	2
17253	3	2	1
17254	3	5	1
7146	3	5	1
17255	3	0	0
35060	3	5	2
35061	3	1	1
35062	3	2	1
12234	3	4	1
10517	3	2	1
7147	3	1	1
10518	3	1	1
35063	3	2	1
17256	3	1	1
14421	3	1	1
26661	3	5	1
14422	3	0	0
21019	3	2	1
46875	3	3	1
5216	3	9	1
7148	3	3	1
35064	3	0	0
14423	3	1	1
46876	3	2	1
21020	3	2	1
46877	3	1	1
17257	3	2	1
14424	3	0	0
14425	3	0	0
46878	3	1	1
59116	3	0	0
35065	3	16	2
17258	3	27	2
26662	3	2	1
35066	3	0	0
59117	3	0	0
59118	3	0	0
21021	3	0	0
7149	3	0	0
7150	3	1	1
14426	3	1	1
35067	3	2	1
35068	3	2	1
46879	3	1	1
9148	3	5	1
17259	3	0	0
17260	3	2	1
14427	3	4	1
26663	3	2	1
21022	3	1	1
14428	3	37	3
12235	3	12	1
26664	3	74	2
21023	3	3	1
17261	3	5	1
17262	3	6	1
59119	3	0	0
46880	3	0	0
6403	3	2	1
26665	3	8	2
26666	3	6	1
26667	3	1	1
46881	3	0	0
21024	3	3	1
9149	3	0	0
14429	3	0	0
21025	3	0	0
21026	3	4	1
35069	3	4	1
17263	3	10	2
46882	3	15	1
14430	3	0	0
1105	3	0	0
17264	3	16	2
8072	3	0	0
17265	3	2	1
10519	3	2	1
35070	3	1	1
26668	3	0	0
26669	3	0	0
14431	3	0	0
10520	3	0	0
12236	3	0	0
12237	3	2	1
12238	3	2	1
12239	3	2	1
14432	3	0	0
46883	3	4	1
12240	3	0	0
35071	3	2	1
46884	3	0	0
35072	3	0	0
35073	3	3	1
21027	3	120	3
14433	3	6	1
17266	3	0	0
35074	3	8	2
10521	3	0	0
12241	3	0	0
17267	3	0	0
12242	3	6	1
14434	3	4	1
21028	3	0	0
35075	3	0	0
35076	3	1	1
14435	3	0	0
26670	3	1	1
21029	3	5	1
2710	3	4	1
4331	3	43	2
35077	3	0	0
14436	3	0	0
26671	3	5	1
14437	3	2	1
17268	3	0	0
17269	3	4	2
7151	3	20	3
9150	3	2	1
46885	3	0	0
59120	3	3	1
26672	3	1	1
14438	3	4	2
12243	3	0	0
12244	3	4	1
26673	3	0	0
9151	3	1	1
2163	3	0	0
14439	3	0	0
21030	3	1	1
35078	3	6	2
21031	3	8	2
5217	3	33	2
26674	3	0	0
17270	3	0	0
7152	3	0	0
46886	3	2	1
46887	3	0	0
14440	3	4	1
14441	3	4	1
35079	3	0	0
26675	3	2	1
12245	3	1	1
26676	3	0	0
5218	3	0	0
17271	3	0	0
46888	3	0	0
21032	3	0	0
35080	3	4	1
10522	3	3	1
59121	3	0	0
35081	3	0	0
59122	3	0	0
59123	3	1	1
35082	3	7	2
26677	3	11	2
8073	3	0	0
46889	3	0	0
26678	3	0	0
10523	3	1	1
35083	3	0	0
14442	3	1	1
12246	3	4	1
17272	3	18	3
9152	3	17	3
17273	3	1	1
12247	3	0	0
21033	3	0	0
14443	3	0	0
12248	3	0	0
17274	3	2	1
10524	3	0	0
59124	3	2	1
8074	3	0	0
12249	3	0	0
12250	3	2	1
21034	3	1	1
14444	3	33	2
26679	3	0	0
10525	3	0	0
46890	3	0	0
35084	3	7	1
35085	3	0	0
17275	3	0	0
12251	3	0	0
26680	3	0	0
26681	3	0	0
4732	3	1	1
46891	3	0	0
14445	3	2	1
17276	3	2	1
26682	3	0	0
8075	3	0	0
26683	3	0	0
26684	3	0	0
26685	3	4	2
7153	3	2	1
9153	3	0	0
26686	3	4	1
21035	3	2	1
26687	3	0	0
8076	3	0	0
8077	3	0	0
59125	3	0	0
17277	3	1	1
17278	3	1	1
14446	3	0	0
17279	3	0	0
10526	3	0	0
14447	3	0	0
12252	3	0	0
21036	3	3	1
17280	3	1	1
21037	3	1	1
17281	3	1	1
17282	3	1	1
17283	3	1	1
14448	3	1	1
8078	3	4	1
10527	3	0	0
10528	3	0	0
17284	3	0	0
35086	3	4	2
21038	3	0	0
21039	3	0	0
17285	3	0	0
26688	3	0	0
26689	3	1	1
26690	3	0	0
59126	3	0	0
46892	3	0	0
26691	3	0	0
35087	3	12	1
21040	3	4	1
8079	3	0	0
17286	3	1	1
14449	3	1	1
21041	3	0	0
5756	3	7	1
10529	3	0	0
59127	3	2	1
46893	3	7	2
10530	3	0	0
21042	3	0	0
14450	3	0	0
21043	3	4	1
46894	3	1	1
14451	3	1	1
21044	3	0	0
14452	3	1	1
9154	3	0	0
35088	3	3	1
12253	3	3	1
67220	3	2	1
35089	3	2	1
8080	3	0	0
8081	3	1	1
46895	3	4	1
26692	3	7	1
14453	3	7	1
35090	3	0	0
14454	3	1	1
14455	3	1	1
12254	3	0	0
10531	3	0	0
46896	3	49	3
21045	3	0	0
10532	3	11	2
17287	3	0	0
59128	3	1	1
26693	3	2	1
3653	3	0	0
67221	3	0	0
46897	3	1	1
14456	3	18	2
26694	3	2	1
7154	3	0	0
26695	3	1	1
4733	3	2	1
21046	3	1	1
6404	3	0	0
7155	3	5	1
21047	3	1	1
7156	3	0	0
21048	3	0	0
46898	3	2	1
14457	3	0	0
12255	3	0	0
21049	3	4	2
8082	3	3	1
35091	3	0	0
9155	3	0	0
10533	3	0	0
26696	3	0	0
26697	3	0	0
14458	3	0	0
8083	3	0	0
35092	3	0	0
35093	3	7	2
17288	3	0	0
8084	3	0	0
17289	3	0	0
26698	3	1	1
26699	3	0	0
10534	3	0	0
26700	3	2	1
26701	3	5	1
59129	3	0	0
35094	3	11	1
26702	3	0	0
10535	3	0	0
35095	3	1	1
9156	3	0	0
10536	3	0	0
14459	3	0	0
35096	3	0	0
46899	3	0	0
17290	3	3	1
8085	3	0	0
35097	3	0	0
26703	3	0	0
5219	3	0	0
14460	3	112	1
7157	3	2	1
59130	3	2	1
10537	3	0	0
10538	3	1	1
14461	3	1	1
21050	3	0	0
7158	3	2	1
5220	3	0	0
46900	3	0	0
10539	3	6	1
3968	3	0	0
8086	3	6	1
14462	3	0	0
10540	3	4	1
26704	3	0	0
46901	3	1	1
17291	3	1	1
17292	3	1	1
17293	3	1	1
14463	3	0	0
26705	3	3	1
26706	3	9	3
10541	3	9	1
8087	3	0	0
17294	3	1	1
46902	3	0	0
9157	3	0	0
9158	3	0	0
9159	3	0	0
59131	3	0	0
12256	3	0	0
17295	3	0	0
17296	3	1	1
14464	3	0	0
21051	3	2	1
17297	3	2	1
12257	3	1	1
12258	3	0	0
21052	3	0	0
26707	3	0	0
46903	3	2	1
17298	3	0	0
26708	3	2	1
21053	3	1	1
35098	3	0	0
8088	3	2	1
35099	3	0	0
59132	3	0	0
12259	3	0	0
6405	3	3	1
21054	3	0	0
59133	3	1	1
46904	3	2	1
12260	3	1	1
21055	3	8	1
12261	3	0	0
12262	3	0	0
7159	3	0	0
8089	3	5	1
5221	3	2	1
21056	3	2	1
26709	3	0	0
6406	3	84	3
26710	3	0	0
21057	3	0	0
9160	3	1	1
35100	3	0	0
5222	3	1	1
14465	3	4	1
12263	3	8	1
14466	3	13	2
67222	3	0	0
21058	3	1	1
17299	3	2	1
7160	3	0	0
8090	3	0	0
3654	3	3	1
26711	3	0	0
14467	3	0	0
14468	3	0	0
9161	3	3	1
17300	3	1	1
12264	3	0	0
8091	3	0	0
21059	3	4	1
12265	3	0	0
26712	3	9	1
17301	3	0	0
17302	3	0	0
17303	3	0	0
7161	3	3	1
35101	3	4	1
12266	3	10	2
10542	3	0	0
10543	3	0	0
9162	3	3	1
17304	3	8	1
21060	3	0	0
17305	3	0	0
21061	3	6	2
17306	3	5	1
17307	3	5	1
17308	3	0	0
17309	3	0	0
21062	3	4	1
9163	3	0	0
12267	3	0	0
12268	3	0	0
26713	3	1	1
21063	3	2	1
26714	3	0	0
9164	3	0	0
17310	3	0	0
12269	3	15	2
7162	3	0	0
26715	3	0	0
26716	3	2	1
46905	3	0	0
21064	3	0	0
59134	3	3	1
26717	3	2	1
14469	3	5	1
17311	3	0	0
14470	3	5	1
35102	3	4	1
26718	3	0	0
46906	3	0	0
10544	3	0	0
21065	3	0	0
21066	3	0	0
21067	3	0	0
14471	3	1	1
17312	3	0	0
35103	3	1	1
35104	3	0	0
26719	3	0	0
12270	3	1	1
35105	3	0	0
12271	3	0	0
14472	3	0	0
26720	3	1	1
26721	3	8	2
14473	3	0	0
14474	3	0	0
35106	3	0	0
35107	3	0	0
17313	3	0	0
26722	3	1	1
35108	3	3	1
26723	3	1	1
17314	3	2	1
46907	3	0	0
17315	3	0	0
35109	3	1	1
17316	3	0	0
67223	3	8	1
8092	3	5	2
35110	3	0	0
46908	3	56	1
35111	3	1	1
12272	3	5	2
26724	3	7	1
14475	3	0	0
17317	3	4	2
8093	3	2	1
35112	3	0	0
10545	3	0	0
12273	3	0	0
9165	3	0	0
26725	3	0	0
12274	3	5	1
12275	3	0	0
35113	3	0	0
17318	3	0	0
3969	3	4	1
46909	3	0	0
10546	3	0	0
26726	3	0	0
14476	3	9	2
12276	3	0	0
6407	3	6	1
17319	3	0	0
12277	3	1	1
46910	3	5	2
3655	3	4	1
26727	3	0	0
35114	3	10	1
17320	3	0	0
9166	3	0	0
12278	3	0	0
3970	3	34	1
26728	3	8	1
21068	3	1	1
46911	3	2	1
26729	3	18	1
26730	3	1	1
5757	3	4	1
12279	3	10	2
59135	3	2	1
9167	3	0	0
26731	3	0	0
26732	3	0	0
17321	3	0	0
14477	3	3	1
67224	3	0	0
26733	3	0	0
12280	3	0	0
46912	3	0	0
10547	3	1	1
9168	3	1	1
46913	3	0	0
59136	3	0	0
12281	3	0	0
67225	3	0	0
12282	3	3	1
8094	3	4	1
46914	3	0	0
10548	3	0	0
21069	3	19	2
9169	3	0	0
12283	3	0	0
10549	3	31	2
17322	3	0	0
5758	3	0	0
14478	3	0	0
35115	3	7	1
10550	3	0	0
9170	3	1	1
59137	3	0	0
46915	3	0	0
14479	3	2	1
26734	3	2	1
14480	3	7	1
35116	3	1	1
3971	3	0	0
12284	3	0	0
26735	3	0	0
17323	3	0	0
14481	3	1	1
46916	3	2	1
14482	3	3	1
2164	3	1	1
26736	3	0	0
46917	3	0	0
9171	3	0	0
12285	3	4	1
9172	3	0	0
7163	3	2	1
17324	3	4	1
12286	3	0	0
14483	3	1	1
6408	3	0	0
17325	3	0	0
21070	3	1	1
35117	3	0	0
17326	3	1	1
35118	3	3	1
26737	3	0	0
59138	3	0	0
26738	3	0	0
46918	3	8	1
14484	3	0	0
14485	3	5	2
26739	3	0	0
10551	3	0	0
21071	3	0	0
12287	3	0	0
35119	3	0	0
21072	3	2	1
10552	3	13	2
17327	3	26	2
26740	3	0	0
5759	3	2	1
5223	3	4	2
21073	3	1	1
17328	3	0	0
12288	3	0	0
59139	3	1	1
35120	3	5	2
7164	3	7	1
12289	3	9	2
35121	3	0	0
8095	3	1	1
46919	3	4	1
5760	3	0	0
5224	3	0	0
5225	3	0	0
46920	3	0	0
46921	3	0	0
14486	3	34	1
59140	3	1	1
6409	3	0	0
26741	3	0	0
35122	3	0	0
12290	3	0	0
12291	3	3	1
12292	3	1	1
21074	3	0	0
26742	3	0	0
46922	3	0	0
14487	3	0	0
26743	3	0	0
26744	3	0	0
17329	3	0	0
14488	3	20	2
21075	3	5	2
35123	3	6	1
7165	3	1	1
14489	3	0	0
2165	3	0	0
35124	3	5	1
21076	3	0	0
21077	3	0	0
35125	3	0	0
35126	3	0	0
17330	3	6	1
14490	3	0	0
17331	3	0	0
17332	3	0	0
26745	3	6	1
10553	3	0	0
12293	3	0	0
14491	3	2	1
12294	3	0	0
21078	3	0	0
12295	3	2	1
26746	3	0	0
9173	3	0	0
35127	3	0	0
5761	3	1	1
14492	3	2	1
35128	3	0	0
17333	3	2	1
17334	3	4	1
12296	3	4	1
4734	3	0	0
17335	3	0	0
5762	3	0	0
17336	3	0	0
21079	3	0	0
12297	3	2	1
26747	3	0	0
21080	3	0	0
21081	3	2	1
14493	3	0	0
14494	3	0	0
21082	3	0	0
35129	3	0	0
8096	3	0	0
8097	3	0	0
46923	3	3	1
46924	3	3	1
46925	3	0	0
46926	3	0	0
17337	3	0	0
17338	3	1	1
35130	3	0	0
12298	3	0	0
46927	3	0	0
14495	3	0	0
14496	3	0	0
14497	3	0	0
26748	3	0	0
21083	3	0	0
21084	3	0	0
21085	3	6	1
9174	3	0	0
46928	3	3	1
46929	3	3	1
46930	3	3	1
17339	3	0	0
35131	3	0	0
21086	3	7	1
17340	3	3	1
35132	3	0	0
9175	3	5	2
46931	3	0	0
17341	3	1	1
35133	3	0	0
10554	3	0	0
17342	3	0	0
14498	3	1	1
12299	3	0	0
6410	3	0	0
10555	3	0	0
10556	3	0	0
17343	3	0	0
9176	3	2	1
9177	3	0	0
14499	3	0	0
14500	3	0	0
21087	3	0	0
26749	3	0	0
21088	3	0	0
26750	3	1	1
46932	3	0	0
46933	3	0	0
21089	3	0	0
26751	3	0	0
12300	3	0	0
21090	3	0	0
46934	3	0	0
6411	3	0	0
26752	3	1	1
46935	3	0	0
12301	3	1	1
17344	3	7	1
35134	3	7	1
14501	3	0	0
8098	3	3	1
17345	3	6	2
35135	3	14	2
17346	3	2	1
26753	3	20	1
35136	3	0	0
46936	3	3	1
46937	3	3	1
35137	3	2	1
1728	3	0	0
9178	3	0	0
5226	3	0	0
35138	3	3	1
4332	3	9	2
26754	3	20	2
10557	3	9	2
14502	3	9	2
14503	3	99	2
26755	3	0	0
21091	3	1	1
26756	3	1	1
26757	3	0	0
17347	3	0	0
21092	3	2	1
17348	3	0	0
46938	3	4	1
8099	3	3	1
8100	3	15	1
12302	3	3	1
17349	3	22	2
7166	3	0	0
12303	3	0	0
14504	3	3	1
35139	3	1	1
8101	3	0	0
46939	3	0	0
46940	3	29	1
17350	3	0	0
7167	3	3	1
17351	3	1	1
10558	3	0	0
14505	3	0	0
21093	3	0	0
21094	3	19	2
10559	3	0	0
46941	3	0	0
35140	3	11	2
35141	3	5	1
5763	3	2	1
59141	3	2	1
12304	3	2	1
21095	3	2	1
26758	3	10	2
21096	3	0	0
26759	3	1	1
8102	3	104	3
35142	3	4	1
26760	3	0	0
12305	3	0	0
14506	3	0	0
35143	3	4	1
35144	3	31	1
59142	3	2	1
59143	3	2	1
9179	3	0	0
21097	3	6	1
17352	3	2	1
12306	3	0	0
12307	3	0	0
8103	3	0	0
21098	3	2	1
59144	3	5	1
14507	3	0	0
26761	3	1	1
12308	3	0	0
14508	3	0	0
10560	3	20	2
14509	3	0	0
46942	3	29	2
26762	3	3	1
12309	3	0	0
12310	3	2	1
3656	3	1	1
67226	3	0	0
17353	3	0	0
8104	3	0	0
10561	3	1	1
21099	3	3	1
21100	3	0	0
21101	3	0	0
67227	3	0	0
21102	3	37	3
26763	3	0	0
14510	3	0	0
12311	3	0	0
14511	3	6	1
14512	3	21	3
17354	3	23	3
17355	3	4	1
14513	3	8	2
17356	3	0	0
21103	3	0	0
21104	3	2	1
17357	3	11	2
26764	3	0	0
21105	3	0	0
8105	3	2	1
21106	3	1	1
17358	3	0	0
7168	3	0	0
46943	3	17	2
21107	3	4	1
12312	3	0	0
17359	3	0	0
14514	3	0	0
21108	3	2	1
46944	3	0	0
14515	3	0	0
10562	3	5	1
14516	3	0	0
12313	3	0	0
26765	3	0	0
17360	3	14	2
12314	3	0	0
46945	3	0	0
46946	3	0	0
46947	3	1	1
12315	3	0	0
21109	3	0	0
10563	3	1	1
10564	3	0	0
17361	3	0	0
35145	3	0	0
10565	3	0	0
14517	3	24	2
26766	3	0	0
7169	3	0	0
21110	3	0	0
21111	3	14	2
26767	3	0	0
26768	3	1	1
17362	3	0	0
21112	3	0	0
10566	3	0	0
26769	3	0	0
8106	3	0	0
14518	3	0	0
59145	3	1	1
14519	3	4	1
12316	3	0	0
10567	3	0	0
17363	3	0	0
14520	3	0	0
21113	3	5	2
14521	3	0	0
14522	3	0	0
5764	3	0	0
46948	3	0	0
10568	3	0	0
12317	3	1	1
26770	3	0	0
17364	3	1	1
46949	3	0	0
46950	3	5	1
12318	3	0	0
17365	3	1	1
26771	3	0	0
26772	3	1	1
35146	3	0	0
5765	3	0	0
9180	3	0	0
35147	3	0	0
12319	3	0	0
21114	3	1	1
10569	3	0	0
26773	3	2	1
21115	3	6	1
35148	3	2	1
46951	3	0	0
26774	3	3	1
26775	3	0	0
59146	3	0	0
35149	3	0	0
26776	3	0	0
26777	3	0	0
59147	3	5	2
4735	3	1	1
26778	3	2	1
14523	3	2	1
21116	3	0	0
46952	3	0	0
35150	3	1	1
35151	3	1	1
21117	3	18	2
17366	3	1	1
8107	3	0	0
12320	3	11	1
26779	3	0	0
12321	3	2	1
17367	3	0	0
17368	3	1	1
21118	3	16	1
10570	3	2	1
10571	3	1	1
8108	3	0	0
9181	3	1	1
26780	3	4	1
9182	3	1	1
9183	3	1	1
10572	3	1	1
12322	3	8	1
14524	3	0	0
12323	3	0	0
5227	3	0	0
21119	3	1	1
7170	3	1	1
21120	3	2	1
6412	3	2	1
10573	3	0	0
14525	3	1	1
35152	3	0	0
14526	3	0	0
10574	3	0	0
1284	3	20	2
17369	3	18	2
59148	3	0	0
7171	3	0	0
7172	3	0	0
8109	3	0	0
7173	3	0	0
17370	3	2	1
21121	3	0	0
21122	3	0	0
5766	3	0	0
14527	3	1	1
10575	3	23	2
7174	3	0	0
46953	3	2	1
10576	3	1	1
26781	3	8	1
7175	3	0	0
4333	3	2	1
4334	3	2	1
8110	3	0	0
26782	3	0	0
35153	3	1	1
26783	3	0	0
21123	3	0	0
35154	3	0	0
7176	3	2	1
35155	3	3	1
35156	3	0	0
26784	3	16	2
12324	3	8	1
17371	3	0	0
2910	3	0	0
35157	3	2	1
14528	3	0	0
26785	3	4	1
14529	3	1	1
14530	3	0	0
5767	3	6	2
5768	3	6	2
26786	3	1	1
17372	3	0	0
21124	3	0	0
17373	3	0	0
35158	3	9	2
35159	3	0	0
35160	3	0	0
26787	3	0	0
21125	3	0	0
26788	3	0	0
26789	3	1	1
12325	3	0	0
7177	3	20	2
21126	3	0	0
21127	3	0	0
6413	3	8	2
17374	3	0	0
6414	3	20	1
17375	3	1	1
21128	3	5	2
17376	3	0	0
21129	3	0	0
35161	3	0	0
10577	3	0	0
46954	3	0	0
14531	3	0	0
26790	3	0	0
10578	3	0	0
7178	3	0	0
21130	3	2	1
17377	3	1	1
26791	3	0	0
26792	3	0	0
35162	3	2	1
17378	3	3	1
35163	3	2	1
21131	3	17	2
46955	3	2	1
35164	3	1	1
17379	3	0	0
59149	3	0	0
5769	3	0	0
35165	3	1	1
12326	3	0	0
12327	3	0	0
12328	3	0	0
17380	3	0	0
46956	3	0	0
12329	3	3	1
12330	3	3	1
35166	3	0	0
7179	3	0	0
21132	3	0	0
21133	3	1	1
17381	3	0	0
26793	3	2	1
4335	3	5	2
14532	3	0	0
35167	3	3	1
59150	3	0	0
17382	3	1	1
46957	3	0	0
21134	3	2	1
17383	3	45	2
9184	3	2	1
8111	3	0	0
12331	3	0	0
12332	3	1	1
35168	3	0	0
46958	3	0	0
12333	3	10	2
17384	3	3	1
46959	3	3	1
46960	3	7	1
21135	3	10	1
26794	3	16	3
26795	3	11	2
12334	3	0	0
26796	3	1	1
14533	3	5	1
46961	3	1	1
26797	3	6	2
59151	3	0	0
10579	3	1	1
21136	3	0	0
21137	3	18	2
9185	3	9	1
59152	3	0	0
26798	3	0	0
6415	3	10	1
59153	3	1	1
9186	3	3	1
17385	3	0	0
59154	3	0	0
17386	3	0	0
1615	3	1	1
14534	3	0	0
17387	3	0	0
9187	3	0	0
12335	3	1	1
8112	3	2	1
17388	3	0	0
21138	3	0	0
46962	3	4	1
8113	3	0	0
5228	3	0	0
26799	3	1	1
17389	3	6	1
26800	3	1	1
21139	3	2	1
10580	3	0	0
67228	3	0	0
14535	3	0	0
6416	3	0	0
12336	3	1	1
17390	3	0	0
5229	3	0	0
8114	3	1	1
26801	3	2	1
35169	3	1	1
17391	3	1	1
12337	3	1	1
59155	3	0	0
26802	3	0	0
46963	3	0	0
35170	3	0	0
35171	3	13	1
14536	3	8	1
26803	3	8	1
14537	3	0	0
26804	3	0	0
35172	3	45	3
35173	3	4	1
7180	3	4	1
35174	3	0	0
26805	3	0	0
46964	3	0	0
10581	3	0	0
35175	3	0	0
46965	3	1	1
35176	3	0	0
17392	3	6	2
21140	3	1	1
21141	3	0	0
2911	3	2	1
17393	3	1	1
26806	3	0	0
10582	3	0	0
12338	3	0	0
35177	3	0	0
10583	3	0	0
35178	3	3	1
21142	3	0	0
26807	3	13	2
14538	3	0	0
9188	3	15	3
17394	3	0	0
46966	3	0	0
59156	3	0	0
26808	3	18	2
9189	3	2	1
26809	3	0	0
2711	3	3	1
26810	3	0	0
10584	3	2	1
8115	3	16	2
2510	3	1	1
14539	3	8	2
12339	3	5	1
21143	3	0	0
46967	3	0	0
46968	3	0	0
46969	3	7	1
46970	3	0	0
14540	3	0	0
59157	3	0	0
2352	3	1	1
2166	3	1	1
2167	3	1	1
21144	3	2	1
26811	3	0	0
10585	3	0	0
4336	3	0	0
35179	3	0	0
14541	3	0	0
21145	3	0	0
4337	3	3	1
